uniqueVisitId,hitId,pagePath,ecommerce_action_type,transactionid
280654828341760912:1471340831,280654828341760912:1471340831:25,/google+redesign/drinkware,1,
1856749147915772585:1471367963,1856749147915772585:1471367963:8,/google+redesign/lifestyle/quickview,2,
1856749147915772585:1471367963,1856749147915772585:1471367963:11,/google+redesign/lifestyle/quickview,2,
1856749147915772585:1471367963,1856749147915772585:1471367963:13,/google+redesign/lifestyle/quickview,2,
347282706211035368:1471365643,347282706211035368:1471365643:7,/google+redesign/apparel/quickview,2,
347282706211035368:1471365643,347282706211035368:1471365643:18,/store.html,1,
347282706211035368:1471365643,347282706211035368:1471365643:22,/store.html,1,
347282706211035368:1471365643,347282706211035368:1471365643:25,/store.html/quickview,2,
347282706211035368:1471365643,347282706211035368:1471365643:34,/store.html,1,
347282706211035368:1471365643,347282706211035368:1471365643:35,/store.html/quickview,2,
4019173914403244131:1471360908,4019173914403244131:1471360908:12,/google+redesign/lifestyle,1,
4019173914403244131:1471360908,4019173914403244131:1471360908:19,/google+redesign/apparel/men++s/men++s+t+shirts,1,
4019173914403244131:1471360908,4019173914403244131:1471360908:34,/basket.html,4,
3754515888221881941:1471376786,3754515888221881941:1471376786:14,/google+redesign/bags/quickview,2,
3754515888221881941:1471376786,3754515888221881941:1471376786:28,/google+redesign/apparel/kid+s/kid+s+infant/quickview,2,
5396182218932107293:1471372248,5396182218932107293:1471372248:5,/google+redesign/drinkware,3,
5396182218932107293:1471372248,5396182218932107293:1471372248:37,/google+redesign/office,3,
5396182218932107293:1471372248,5396182218932107293:1471372248:55,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
5396182218932107293:1471372248,5396182218932107293:1471372248:59,/google+redesign/bags,1,
5396182218932107293:1471372248,5396182218932107293:1471372248:81,/payment.html,5,
4903244865428862983:1471399014,4903244865428862983:1471399014:7,/google+redesign/bags,1,
4903244865428862983:1471399014,4903244865428862983:1471399014:8,/google+redesign/bags/quickview,2,
4903244865428862983:1471399014,4903244865428862983:1471399014:13,/store.html,1,
4903244865428862983:1471399014,4903244865428862983:1471399014:26,/google+redesign/apparel/women+s/women+s+t+shirts,1,
4903244865428862983:1471399014,4903244865428862983:1471399014:32,/google+redesign/apparel/women+s/women+s+t+shirts,1,
4903244865428862983:1471399014,4903244865428862983:1471399014:80,/google+redesign/drinkware,3,
4903244865428862983:1471399014,4903244865428862983:1471399014:85,/google+redesign/drinkware,3,
4903244865428862983:1471399014,4903244865428862983:1471399014:103,/google+redesign/lifestyle,1,
4903244865428862983:1471399014,4903244865428862983:1471399014:113,/google+redesign/lifestyle,1,
4903244865428862983:1471399014,4903244865428862983:1471399014:114,/google+redesign/lifestyle/quickview,2,
4903244865428862983:1471399014,4903244865428862983:1471399014:119,/google+redesign/electronics,1,
4903244865428862983:1471399014,4903244865428862983:1471399014:125,/google+redesign/electronics/quickview,2,
4903244865428862983:1471399014,4903244865428862983:1471399014:129,/google+redesign/electronics,1,
4903244865428862983:1471399014,4903244865428862983:1471399014:131,/google+redesign/electronics,3,
4903244865428862983:1471399014,4903244865428862983:1471399014:147,/google+redesign/electronics/quickview,2,
4903244865428862983:1471399014,4903244865428862983:1471399014:155,/google+redesign/office/quickview,2,
4903244865428862983:1471399014,4903244865428862983:1471399014:166,/google+redesign/office,3,
4903244865428862983:1471399014,4903244865428862983:1471399014:212,/google+redesign/office,1,
4903244865428862983:1471399014,4903244865428862983:1471399014:217,/google+redesign/shop+by+brand/android,1,
4903244865428862983:1471399014,4903244865428862983:1471399014:223,/google+redesign/shop+by+brand/android/quickview,2,
4903244865428862983:1471399014,4903244865428862983:1471399014:244,/google+redesign/shop+by+brand/google,3,
4903244865428862983:1471399014,4903244865428862983:1471399014:248,/google+redesign/shop+by+brand/google,1,
4903244865428862983:1471399014,4903244865428862983:1471399014:253,/google+redesign/shop+by+brand/google,1,
4903244865428862983:1471399014,4903244865428862983:1471399014:265,/google+redesign/shop+by+brand/google,3,
4903244865428862983:1471399014,4903244865428862983:1471399014:279,/store.html/quickview,2,
4903244865428862983:1471399014,4903244865428862983:1471399014:335,/google+redesign/apparel/women+s/women+s+outerwear/quickview,2,
4903244865428862983:1471399014,4903244865428862983:1471399014:354,/google+redesign/apparel/kid+s/kid+s+toddler,1,
4903244865428862983:1471399014,4903244865428862983:1471399014:377,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
4903244865428862983:1471399014,4903244865428862983:1471399014:386,/google+redesign/apparel/men++s/men++s+t+shirts,1,
1495870157045804941:1471381832,1495870157045804941:1471381832:13,/google+redesign/electronics/quickview,2,
1495870157045804941:1471381832,1495870157045804941:1471381832:17,/google+redesign/electronics,1,
1495870157045804941:1471381832,1495870157045804941:1471381832:18,/google+redesign/electronics/quickview,2,
302655462400455853:1471376598,302655462400455853:1471376598:10,/google+redesign/apparel/men++s/men++s+t+shirts,1,
5050980702715339388:1471385554,5050980702715339388:1471385554:12,/google+redesign/apparel/men++s/men++s+t+shirts,1,
280654828341760912:1471340831,280654828341760912:1471340831:5,/google+redesign/drinkware,1,
280654828341760912:1471340831,280654828341760912:1471340831:6,/google+redesign/drinkware/quickview,2,
280654828341760912:1471340831,280654828341760912:1471340831:20,/google+redesign/drinkware,1,
280654828341760912:1471340831,280654828341760912:1471340831:21,/google+redesign/drinkware/quickview,2,
1856749147915772585:1471367963,1856749147915772585:1471367963:18,/google+redesign/drinkware,1,
1856749147915772585:1471367963,1856749147915772585:1471367963:30,/payment.html,5,
1856749147915772585:1471367963,1856749147915772585:1471367963:37,/payment.html,5,
347282706211035368:1471365643,347282706211035368:1471365643:11,/google+redesign/shop+by+brand/android/quickview,2,
347282706211035368:1471365643,347282706211035368:1471365643:23,/store.html/quickview,2,
347282706211035368:1471365643,347282706211035368:1471365643:37,/store.html/quickview,2,
4019173914403244131:1471360908,4019173914403244131:1471360908:23,/google+redesign/apparel/men++s/men++s+t+shirts,1,
4019173914403244131:1471360908,4019173914403244131:1471360908:24,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
4019173914403244131:1471360908,4019173914403244131:1471360908:41,/basket.html,4,
3754515888221881941:1471376786,3754515888221881941:1471376786:13,/google+redesign/bags,1,
3754515888221881941:1471376786,3754515888221881941:1471376786:19,/google+redesign/bags/quickview,2,
3754515888221881941:1471376786,3754515888221881941:1471376786:24,/google+redesign/apparel/kid+s/kid+s+infant/quickview,2,
5396182218932107293:1471372248,5396182218932107293:1471372248:12,/google+redesign/electronics/quickview,2,
5396182218932107293:1471372248,5396182218932107293:1471372248:32,/google+redesign/lifestyle,1,
5396182218932107293:1471372248,5396182218932107293:1471372248:46,/google+redesign/office/quickview,2,
5396182218932107293:1471372248,5396182218932107293:1471372248:66,/google+redesign/electronics,1,
4903244865428862983:1471399014,4903244865428862983:1471399014:9,/google+redesign/bags,1,
4903244865428862983:1471399014,4903244865428862983:1471399014:34,/google+redesign/apparel/women+s/women+s+t+shirts,3,
4903244865428862983:1471399014,4903244865428862983:1471399014:48,/google+redesign/apparel/women+s/women+s+t+shirts/quickview,2,
4903244865428862983:1471399014,4903244865428862983:1471399014:78,/google+redesign/drinkware,1,
4903244865428862983:1471399014,4903244865428862983:1471399014:84,/google+redesign/drinkware/quickview,2,
4903244865428862983:1471399014,4903244865428862983:1471399014:88,/google+redesign/drinkware,1,
4903244865428862983:1471399014,4903244865428862983:1471399014:93,/google+redesign/electronics,1,
4903244865428862983:1471399014,4903244865428862983:1471399014:137,/google+redesign/electronics/quickview,2,
4903244865428862983:1471399014,4903244865428862983:1471399014:141,/google+redesign/electronics,1,
4903244865428862983:1471399014,4903244865428862983:1471399014:154,/google+redesign/office,1,
4903244865428862983:1471399014,4903244865428862983:1471399014:165,/google+redesign/office/quickview,2,
4903244865428862983:1471399014,4903244865428862983:1471399014:170,/google+redesign/office/quickview,2,
4903244865428862983:1471399014,4903244865428862983:1471399014:202,/google+redesign/office,1,
4903244865428862983:1471399014,4903244865428862983:1471399014:228,/google+redesign/shop+by+brand/android/quickview,2,
4903244865428862983:1471399014,4903244865428862983:1471399014:239,/google+redesign/shop+by+brand/google,3,
4903244865428862983:1471399014,4903244865428862983:1471399014:250,/google+redesign/shop+by+brand/google,3,
4903244865428862983:1471399014,4903244865428862983:1471399014:273,/store.html,3,
4903244865428862983:1471399014,4903244865428862983:1471399014:285,/store.html/quickview,2,
4903244865428862983:1471399014,4903244865428862983:1471399014:297,/store.html/quickview,2,
4903244865428862983:1471399014,4903244865428862983:1471399014:330,/google+redesign/apparel/women+s/women+s+outerwear/quickview,2,
4903244865428862983:1471399014,4903244865428862983:1471399014:347,/google+redesign/apparel/kid+s/kid+s+youth/quickview,2,
4903244865428862983:1471399014,4903244865428862983:1471399014:383,/google+redesign/apparel/men++s/men++s+t+shirts,3,
4903244865428862983:1471399014,4903244865428862983:1471399014:405,/google+redesign/apparel/men++s/men++s+outerwear/quickview,2,
4903244865428862983:1471399014,4903244865428862983:1471399014:413,/google+redesign/apparel/women+s/women+s+t+shirts/quickview,2,
4903244865428862983:1471399014,4903244865428862983:1471399014:414,/google+redesign/apparel/women+s/women+s+t+shirts,3,
4903244865428862983:1471399014,4903244865428862983:1471399014:457,/google+redesign/office,3,
4903244865428862983:1471399014,4903244865428862983:1471399014:479,/basket.html,4,
6972821634984567136:1471401369,6972821634984567136:1471401369:2,/google+redesign/office/stickers,1,
358764731029195834:1473758428,358764731029195834:1473758428:4,/google+redesign/office/quickview,2,
358764731029195834:1473758428,358764731029195834:1473758428:6,/google+redesign/office,3,
8333690577248594771:1473828168,8333690577248594771:1473828168:8,/google+redesign/apparel/men++s/men++s+t+shirts,1,
9027504378192514019:1473803046,9027504378192514019:1473803046:7,/google+redesign/bags/quickview,2,
2496270790166104797:1473796410,2496270790166104797:1473796410:4,/google+redesign/apparel/men++s/men++s+t+shirts,1,
9952616174324085427:1473801830,9952616174324085427:1473801830:11,/google+redesign/apparel/men++s/men++s+t+shirts,3,
1828953924013718404:1473757544,1828953924013718404:1473757544:6,/google+redesign/drinkware/quickview,2,
0873582780147505533:1473803706,0873582780147505533:1473803706:8,/google+redesign/bags,1,
2287637838474850444:1473808651,2287637838474850444:1473808651:12,/google+redesign/apparel/kid+s/kid+s+toddler/quickview,2,
161668410370936676:1473815059,161668410370936676:1473815059:12,/google+redesign/drinkware,3,
161668410370936676:1473815059,161668410370936676:1473815059:14,/yourinfo.html,5,
161668410370936676:1473815059,161668410370936676:1473815059:15,/payment.html,5,
1070774421633587976:1473788915,1070774421633587976:1473788915:5,/google+redesign/drinkware/quickview,2,
1070774421633587976:1473788915,1070774421633587976:1473788915:10,/google+redesign/office/quickview,2,
1070774421633587976:1473788915,1070774421633587976:1473788915:11,/google+redesign/office,3,
3506687424260059404:1473820981,3506687424260059404:1473820981:6,/google+redesign/apparel/men++s/men++s+outerwear,1,
3506687424260059404:1473820981,3506687424260059404:1473820981:8,/google+redesign/apparel/men++s/men++s+outerwear,1,
2442555585719919290:1473774979,2442555585719919290:1473774979:10,/google+redesign/electronics/quickview,2,
2442555585719919290:1473774979,2442555585719919290:1473774979:14,/google+redesign/electronics/quickview,2,
5091703797473966205:1473750429,5091703797473966205:1473750429:3,/google+redesign/bags/quickview,2,
5091703797473966205:1473750429,5091703797473966205:1473750429:5,/google+redesign/bags,1,
5091703797473966205:1473750429,5091703797473966205:1473750429:9,/google+redesign/office/quickview,2,
5091703797473966205:1473750429,5091703797473966205:1473750429:11,/google+redesign/office,1,
635318155345631615:1473756260,635318155345631615:1473756260:2,/google+redesign/apparel/men++s/men++s+t+shirts,1,
635318155345631615:1473756260,635318155345631615:1473756260:19,/google+redesign/apparel/men++s/men++s+outerwear,1,
8350128130869249648:1473784112,8350128130869249648:1473784112:6,/google+redesign/drinkware/quickview,2,
8350128130869249648:1473784112,8350128130869249648:1473784112:12,/google+redesign/drinkware/quickview,2,
8350128130869249648:1473784112,8350128130869249648:1473784112:14,/google+redesign/drinkware/quickview,2,
8350128130869249648:1473784112,8350128130869249648:1473784112:15,/google+redesign/drinkware,1,
5267664610893708749:1473835845,5267664610893708749:1473835845:7,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
5267664610893708749:1473835845,5267664610893708749:1473835845:9,/google+redesign/apparel/men++s/men++s+t+shirts,1,
5267664610893708749:1473835845,5267664610893708749:1473835845:16,/google+redesign/apparel/women+s/women+s+t+shirts/quickview,2,
5267664610893708749:1473835845,5267664610893708749:1473835845:18,/google+redesign/apparel/women+s/women+s+t+shirts/quickview,2,
2353966916541086672:1473793881,2353966916541086672:1473793881:19,/google+redesign/lifestyle,3,
2353966916541086672:1473793881,2353966916541086672:1473793881:22,/google+redesign/lifestyle,1,
9988700586657346958:1473830686,9988700586657346958:1473830686:5,/google+redesign/apparel/men++s/men++s+t+shirts,1,
9988700586657346958:1473830686,9988700586657346958:1473830686:24,/revieworder.html,5,
9988700586657346958:1473830686,9988700586657346958:1473830686:25,/ordercompleted.html,6,ORD201609131506
3592416918415036663:1473803477,3592416918415036663:1473803477:5,/google+redesign/apparel/women+s/women+s+outerwear/quickview,2,
3592416918415036663:1473803477,3592416918415036663:1473803477:11,/google+redesign/apparel/women+s/women+s+t+shirts/quickview,2,
8347272779707415613:1473795062,8347272779707415613:1473795062:5,/google+redesign/apparel/kid+s/kid+s+infant,3,
8347272779707415613:1473795062,8347272779707415613:1473795062:14,/google+redesign/apparel/kid+s/kid+s+infant,3,
0869725361322469597:1473788758,0869725361322469597:1473788758:3,/google+redesign/apparel/men++s/men++s+outerwear/quickview,2,
0869725361322469597:1473788758,0869725361322469597:1473788758:30,/payment.html,5,
0869725361322469597:1473788758,0869725361322469597:1473788758:31,/revieworder.html,5,
4380606249684166369:1473815985,4380606249684166369:1473815985:11,/google+redesign/shop+by+brand/google,1,
4380606249684166369:1473815985,4380606249684166369:1473815985:19,/google+redesign/apparel/men++s/men++s+t+shirts,3,
4380606249684166369:1473815985,4380606249684166369:1473815985:24,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
9954093385933545818:1473777164,9954093385933545818:1473777164:5,/google+redesign/apparel/men++s/men++s+outerwear,1,
9954093385933545818:1473777164,9954093385933545818:1473777164:6,/google+redesign/apparel/men++s/men++s+outerwear/quickview,2,
2287637838474850444:1473815616,2287637838474850444:1473815616:7,/google+redesign/apparel/kid+s/kid+s+youth,3,
2287637838474850444:1473815616,2287637838474850444:1473815616:12,/google+redesign/apparel/kid+s/kid+s+youth,3,
2287637838474850444:1473815616,2287637838474850444:1473815616:17,/google+redesign/apparel/kid+s/kid+s+youth,3,
2287637838474850444:1473815616,2287637838474850444:1473815616:23,/google+redesign/apparel/kid+s/kid+s+toddler,3,
2287637838474850444:1473815616,2287637838474850444:1473815616:33,/google+redesign/apparel/kid+s/kid+s+infant/quickview,2,
2287637838474850444:1473815616,2287637838474850444:1473815616:58,/yourinfo.html,5,
2287637838474850444:1473815616,2287637838474850444:1473815616:65,/google+redesign/apparel/kid+s/kid+s+toddler,1,
2287637838474850444:1473815616,2287637838474850444:1473815616:68,/basket.html,4,
1070774421633587976:1473804398,1070774421633587976:1473804398:24,/ordercompleted.html,6,ORD201609131587
1070774421633587976:1473804398,1070774421633587976:1473804398:33,/google+redesign/office,3,
1070774421633587976:1473804398,1070774421633587976:1473804398:35,/yourinfo.html,5,
1070774421633587976:1473804398,1070774421633587976:1473804398:37,/revieworder.html,5,
1070774421633587976:1473804398,1070774421633587976:1473804398:50,/yourinfo.html,5,
1070774421633587976:1473804398,1070774421633587976:1473804398:69,/ordercompleted.html,6,ORD201609131587
1070774421633587976:1473804398,1070774421633587976:1473804398:73,/google+redesign/drinkware/quickview,2,
1070774421633587976:1473804398,1070774421633587976:1473804398:82,/payment.html,5,
1070774421633587976:1473804398,1070774421633587976:1473804398:85,/ordercompleted.html,6,ORD201609131587
5934426367456888843:1477076787,5934426367456888843:1477076787:3,/google+redesign/apparel/women+s/women+s+outerwear,1,
2649627536588206388:1477053025,2649627536588206388:1477053025:4,/asearch.html,1,
2357127104928766856:1477091818,2357127104928766856:1477091818:11,/google+redesign/accessories/stickers/quickview,2,
9355666770078956898:1477083697,9355666770078956898:1477083697:13,/google+redesign/apparel/men++s,1,
2677639396530855017:1472490780,2677639396530855017:1472490780:5,/google+redesign/apparel/women+s/women+s+outerwear/quickview,2,
2677639396530855017:1472490780,2677639396530855017:1472490780:6,/google+redesign/apparel/women+s/women+s+outerwear,3,
2677639396530855017:1472490780,2677639396530855017:1472490780:13,/ordercompleted.html,6,ORD201608291304
273110640641853190:1472527911,273110640641853190:1472527911:8,/google+redesign/apparel/men++s/men++s+t+shirts,1,
3592416918415036663:1473789738,3592416918415036663:1473789738:5,/google+redesign/drinkware,3,
4726993856095467648:1473802679,4726993856095467648:1473802679:7,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
1828953924013718404:1473757544,1828953924013718404:1473757544:9,/google+redesign/lifestyle,1,
3446293861437255539:1480063181,3446293861437255539:1480063181:7,/google+redesign/shop+by+brand/android,1,
3446293861437255539:1480063181,3446293861437255539:1480063181:14,/google+redesign/shop+by+brand/android/quickview,2,
7797999885990809909:1480104051,7797999885990809909:1480104051:9,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
7689535033700526300:1480100225,7689535033700526300:1480100225:7,/google+redesign/apparel,1,
7689535033700526300:1480100225,7689535033700526300:1480100225:29,/google+redesign/drinkware/quickview,2,
3496045206616712476:1480109379,3496045206616712476:1480109379:16,/google+redesign/bags/water+bottles+and+tumblers/quickview,2,
3496045206616712476:1480109379,3496045206616712476:1480109379:19,/google+redesign/bags/water+bottles+and+tumblers/quickview,2,
3496045206616712476:1480109379,3496045206616712476:1480109379:20,/google+redesign/bags/water+bottles+and+tumblers,1,
3496045206616712476:1480109379,3496045206616712476:1480109379:53,/google+redesign/office/writing+instruments,1,
7640611407756069554:1480133982,7640611407756069554:1480133982:16,/google+redesign/electronics,1,
7640611407756069554:1480133982,7640611407756069554:1480133982:17,/google+redesign/electronics/quickview,2,
7640611407756069554:1480133982,7640611407756069554:1480133982:32,/google+redesign/apparel/kid+s/kid+s+youth/quickview,2,
3289808500824159131:1480062763,3289808500824159131:1480062763:23,/google+redesign/apparel/men++s/men++s+t+shirts,1,
3289808500824159131:1480062763,3289808500824159131:1480062763:35,/google+redesign/apparel/kid+s/kid+s+youth,1,
3289808500824159131:1480062763,3289808500824159131:1480062763:36,/google+redesign/apparel/kid+s/kid+s+youth,3,
3289808500824159131:1480062763,3289808500824159131:1480062763:42,/google+redesign/apparel/kid+s/kid+s+youth,3,
3289808500824159131:1480062763,3289808500824159131:1480062763:54,/basket.html,4,
8749000432401848425:1480146964,8749000432401848425:1480146964:4,/google+redesign/apparel/men++s/men++s+outerwear,1,
8749000432401848425:1480146964,8749000432401848425:1480146964:6,/google+redesign/apparel/men++s/men++s+outerwear,1,
8749000432401848425:1480146964,8749000432401848425:1480146964:23,/google+redesign/apparel/men++s/men++s+outerwear/quickview,2,
8749000432401848425:1480146964,8749000432401848425:1480146964:38,/google+redesign/apparel/men++s/men++s+outerwear,1,
8749000432401848425:1480146964,8749000432401848425:1480146964:41,/google+redesign/apparel/men++s/men++s+outerwear/quickview,2,
8749000432401848425:1480146964,8749000432401848425:1480146964:46,/google+redesign/apparel/men++s/men++s+outerwear/quickview,2,
8749000432401848425:1480146964,8749000432401848425:1480146964:58,/google+redesign/apparel/men++s/men++s+outerwear/quickview,2,
9731730931798517585:1474544052,9731730931798517585:1474544052:24,/store.html,1,
5042192644032250257:1474566368,5042192644032250257:1474566368:67,/basket.html,4,
3112990088124452872:1474577365,3112990088124452872:1474577365:7,/google+redesign/accessories/fun,1,
3112990088124452872:1474577365,3112990088124452872:1474577365:8,/google+redesign/accessories/fun/quickview,2,
3112990088124452872:1474577365,3112990088124452872:1474577365:18,/google+redesign/office/notebooks++journals/quickview,2,
3112990088124452872:1474577365,3112990088124452872:1474577365:29,/google+redesign/office/notebooks++journals,1,
3112990088124452872:1474577365,3112990088124452872:1474577365:38,/google+redesign/accessories/stickers/quickview,2,
3112990088124452872:1474577365,3112990088124452872:1474577365:45,/google+redesign/electronics/audio,1,
3112990088124452872:1474577365,3112990088124452872:1474577365:63,/google+redesign/electronics/power,1,
3112990088124452872:1474577365,3112990088124452872:1474577365:64,/google+redesign/electronics/power,1,
3112990088124452872:1474577365,3112990088124452872:1474577365:79,/google+redesign/apparel/men++s/men++s+outerwear,1,
3112990088124452872:1474577365,3112990088124452872:1474577365:82,/google+redesign/apparel/men++s/men++s+t+shirts,1,
3112990088124452872:1474577365,3112990088124452872:1474577365:91,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
5042192644032250257:1474561895,5042192644032250257:1474561895:8,/google+redesign/shop+by+brand/android/quickview,2,
5042192644032250257:1474561895,5042192644032250257:1474561895:9,/google+redesign/shop+by+brand/android,1,
5042192644032250257:1474561895,5042192644032250257:1474561895:23,/google+redesign/shop+by+brand/youtube,1,
5042192644032250257:1474561895,5042192644032250257:1474561895:29,/google+redesign/shop+by+brand/youtube/quickview,2,
5042192644032250257:1474561895,5042192644032250257:1474561895:37,/google+redesign/shop+by+brand/youtube/quickview,2,
5042192644032250257:1474561895,5042192644032250257:1474561895:40,/google+redesign/shop+by+brand/youtube,1,
5042192644032250257:1474561895,5042192644032250257:1474561895:41,/google+redesign/shop+by+brand/youtube/quickview,2,
5042192644032250257:1474561895,5042192644032250257:1474561895:46,/google+redesign/shop+by+brand/youtube/quickview,2,
5042192644032250257:1474561895,5042192644032250257:1474561895:69,/google+redesign/shop+by+brand/google,1,
5042192644032250257:1474561895,5042192644032250257:1474561895:72,/google+redesign/shop+by+brand/google,1,
5042192644032250257:1474561895,5042192644032250257:1474561895:100,/google+redesign/accessories/fun,1,
5042192644032250257:1474561895,5042192644032250257:1474561895:152,/google+redesign/bags/more+bags/quickview,2,
5042192644032250257:1474561895,5042192644032250257:1474561895:155,/google+redesign/accessories/stickers/quickview,2,
649830928968438057:1471384929,649830928968438057:1471384929:4,/asearch.html/quickview,2,
3179813628455258217:1481926770,3179813628455258217:1481926770:2,/google+redesign/electronics/audio,1,
3683718345365850337:1481926991,3683718345365850337:1481926991:4,/google+redesign/electronics/flashlights/quickview,2,
3629157550933568222:1481925374,3629157550933568222:1481925374:6,/google+redesign/accessories/stickers/quickview,2,
60971366536711759:1481927966,60971366536711759:1481927966:6,/google+redesign/electronics/audio,1,
60971366536711759:1481927966,60971366536711759:1481927966:9,/google+redesign/electronics/audio,1,
6861433265648633240:1481901422,6861433265648633240:1481901422:2,/google+redesign/shop+by+brand/youtube,1,
6525565523346061607:1481931796,6525565523346061607:1481931796:3,/google+redesign/electronics/power,1,
3629157550933568222:1481925374,3629157550933568222:1481925374:5,/google+redesign/accessories/stickers,1,
2734277132701240130:1483127773,2734277132701240130:1483127773:3,/google+redesign/apparel/women+s/women+s+t+shirts,1,
2734277132701240130:1483127773,2734277132701240130:1483127773:5,/google+redesign/apparel/women+s/women+s+t+shirts,3,
2734277132701240130:1483127773,2734277132701240130:1483127773:15,/payment.html,5,
2734277132701240130:1483127773,2734277132701240130:1483127773:16,/ordercompleted.html,6,ORD201612301035
2734277132701240130:1483126232,2734277132701240130:1483126232:5,/google+redesign/apparel/women+s/women+s+t+shirts,3,
2734277132701240130:1483126232,2734277132701240130:1483126232:11,/google+redesign/office/writing+instruments/quickview,2,
7372805811422677317:1483125305,7372805811422677317:1483125305:8,/google+redesign/electronics/power,1,
7372805811422677317:1483125305,7372805811422677317:1483125305:14,/google+redesign/electronics/power,1,
7725691113815221366:1483149870,7725691113815221366:1483149870:12,/payment.html,5,
7725691113815221366:1483149870,7725691113815221366:1483149870:50,/payment.html,5,
7707048416874532504:1483148096,7707048416874532504:1483148096:2,/google+redesign/bags/backpacks/home,1,
1239824386567831518:1483158217,1239824386567831518:1483158217:2,/google+redesign/bags,1,
0963029213366629162:1483142442,0963029213366629162:1483142442:3,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
1925179691949816027:1483120351,1925179691949816027:1483120351:6,/google+redesign/apparel/men++s/men++s+outerwear,1,
1925179691949816027:1483120351,1925179691949816027:1483120351:8,/google+redesign/apparel/men++s/men++s+outerwear,3,
8728503159847520530:1477108640,8728503159847520530:1477108640:12,/google+redesign/drinkware,1,
7283806700261779610:1477075737,7283806700261779610:1477075737:4,/google+redesign/bags/quickview,2,
7609588696858818853:1477055515,7609588696858818853:1477055515:9,/google+redesign/office,1,
7609588696858818853:1477055515,7609588696858818853:1477055515:10,/google+redesign/office,1,
1267963226019049821:1477106102,1267963226019049821:1477106102:4,/google+redesign/apparel/men++s/men++s+t+shirts,1,
1267963226019049821:1477106102,1267963226019049821:1477106102:17,/ordercompleted.html,6,ORD201610211816
2294678809767887639:1477108748,2294678809767887639:1477108748:5,/google+redesign/electronics,3,
2294678809767887639:1477108748,2294678809767887639:1477108748:11,/google+redesign/electronics/quickview,2,
2294678809767887639:1477108748,2294678809767887639:1477108748:19,/google+redesign/electronics,1,
2294678809767887639:1477108748,2294678809767887639:1477108748:37,/basket.html,4,
2294678809767887639:1477108748,2294678809767887639:1477108748:42,/google+redesign/electronics,3,
2294678809767887639:1477108748,2294678809767887639:1477108748:65,/ordercompleted.html,6,ORD201610211858
4791651025739589387:1482198481,4791651025739589387:1482198481:17,/yourinfo.html,5,
4791651025739589387:1482198481,4791651025739589387:1482198481:22,/revieworder.html,5,
1613954064831435028:1482206629,1613954064831435028:1482206629:6,/google+redesign/shop+by+brand/youtube,1,
2287637838474850444:1473808651,2287637838474850444:1473808651:8,/google+redesign/apparel/kid+s/kid+s+toddler/quickview,2,
1070774421633587976:1473788915,1070774421633587976:1473788915:4,/google+redesign/drinkware,1,
2353966916541086672:1473788222,2353966916541086672:1473788222:14,/google+redesign/bags/quickview,2,
8350128130869249648:1473784112,8350128130869249648:1473784112:2,/google+redesign/drinkware,1,
8350128130869249648:1473784112,8350128130869249648:1473784112:5,/google+redesign/drinkware,1,
8350128130869249648:1473784112,8350128130869249648:1473784112:13,/google+redesign/drinkware,1,
5267664610893708749:1473835845,5267664610893708749:1473835845:5,/google+redesign/apparel/men++s/men++s+t+shirts,1,
2353966916541086672:1473793881,2353966916541086672:1473793881:4,/google+redesign/lifestyle/fun/malibu+sunglasses+green.axd,3,
2353966916541086672:1473793881,2353966916541086672:1473793881:13,/google+redesign/lifestyle,3,
9988700586657346958:1473830686,9988700586657346958:1473830686:4,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
9988700586657346958:1473830686,9988700586657346958:1473830686:11,/store.html/quickview,2,
9988700586657346958:1473830686,9988700586657346958:1473830686:14,/google+redesign/apparel/men++s/men++s+t+shirts,1,
9988700586657346958:1473830686,9988700586657346958:1473830686:23,/payment.html,5,
3592416918415036663:1473803477,3592416918415036663:1473803477:20,/google+redesign/drinkware/quickview,2,
3592416918415036663:1473803477,3592416918415036663:1473803477:26,/google+redesign/lifestyle,3,
8347272779707415613:1473795062,8347272779707415613:1473795062:10,/google+redesign/apparel/kid+s/kid+s+infant,1,
8347272779707415613:1473795062,8347272779707415613:1473795062:15,/google+redesign/apparel/kid+s/kid+s+infant,3,
8347272779707415613:1473795062,8347272779707415613:1473795062:23,/google+redesign/apparel/kid+s/kid+s+infant/quickview,2,
8347272779707415613:1473795062,8347272779707415613:1473795062:26,/google+redesign/apparel/kid+s/kid+s+infant,1,
0869725361322469597:1473788758,0869725361322469597:1473788758:28,/payment.html,5,
0869725361322469597:1473788758,0869725361322469597:1473788758:32,/ordercompleted.html,6,ORD201609131534
9954093385933545818:1473777164,9954093385933545818:1473777164:11,/google+redesign/apparel/men++s/men++s+outerwear/quickview,2,
