hitId,productName,productCategory,productRevenue,productPrice,productQuantity
3128618656277921495:1479246198:3,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
3128618656277921495:1479246198:5,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
3128618656277921495:1479246198:7,Google Men's 100% Cotton Short Sleeve Hero Tee Black,${escCatTitle},,16990000,
3128618656277921495:1479246198:12,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,21990000,16990000,1
7182464434778081227:1479243125:8,22 oz YouTube Bottle Infuser,Home/Drinkware/Water Bottles and Tumblers/,,4990000,
7182464434778081227:1479243125:9,Google 22 oz Water Bottle,Home/Drinkware/Water Bottles and Tumblers/,,2990000,
7329994011680384103:1479207720:3,Google Men's Long Sleeve Raglan Ocean Blue,Home/Apparel/Men's/Men's-T-Shirts/,,24990000,
7329994011680384103:1479207720:6,Google Men's Long Sleeve Raglan Ocean Blue,Home/Apparel/Men's/Men's-T-Shirts/,,24990000,
7329994011680384103:1479207720:7,Google Men's Long Sleeve Raglan Ocean Blue,Home/Apparel/Men's/Men's-T-Shirts/,,24990000,
7329994011680384103:1479207720:9,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
7329994011680384103:1479207720:11,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
7329994011680384103:1479207720:13,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
3683263977184144325:1479198888:6,25L Classic Rucksack,Home/Bags/Backpacks/,,99990000,
3171765628163057763:1479219599:4,Metal Earbuds with Small Zipper Case,Home/Electronics/Audio/,,10990000,
3171765628163057763:1479219599:5,Metal Earbuds with Small Zipper Case,Home/Electronics/Audio/,,10990000,
3171765628163057763:1479219599:7,Metal Earbuds with Small Zipper Case,Home/Electronics/Audio/,,10990000,
3171765628163057763:1479219599:9,Metal Earbuds with Small Zipper Case,Home/Electronics/Audio/,,10990000,1
2663792240694812721:1479231773:4,Google Youth Sports Tee Navy,Home/Apparel/Kid's/Kids-Youth/,,21990000,
2663792240694812721:1479231773:5,Google Youth Baseball Raglan Heather/Black,Home/Apparel/Kid's/Kids-Youth/,,24990000,
2663792240694812721:1479231773:7,Google Youth Sports Tee Navy,Home/Apparel/Kid's/Kids-Youth/,,21990000,
2663792240694812721:1479231773:8,Google Youth Baseball Raglan Heather/Black,Home/Apparel/Kid's/Kids-Youth/,,24990000,
9939316298023399137:1479209756:5,Google Accent Insulated Stainless Steel Bottle,Home/Drinkware/,,24990000,
9939316298023399137:1479209756:7,26 oz Double Wall Insulated Bottle,Home/Drinkware/,,24990000,
9939316298023399137:1479209756:8,26 oz Double Wall Insulated Bottle,Home/Drinkware/,,24990000,1
2889102511410073224:1479242260:6,YouTube Youth Short Sleeve Tee Red,${escCatTitle},,15190000,
2889102511410073224:1479242260:8,YouTube Youth Short Sleeve Tee Red,${escCatTitle},,15190000,1
2889102511410073224:1479242260:17,YouTube Youth Short Sleeve Tee Red,Apparel,23190000,15190000,1
3603779323335390762:1479263731:11,Engraved Ceramic Google Mug,Home/Drinkware/Mugs and Cups/,,8990000,
3603779323335390762:1479263731:13,Engraved Ceramic Google Mug,Home/Drinkware/Mugs and Cups/,,8990000,
3603779323335390762:1479263731:17,Engraved Ceramic Google Mug,Home/Drinkware/Mugs and Cups/,,8990000,
3603779323335390762:1479263731:20,Engraved Ceramic Google Mug,Home/Drinkware/Mugs and Cups/,,8990000,
3683263977184144325:1479226355:8,25L Classic Rucksack,Home/Bags/Backpacks/,,99990000,
3683263977184144325:1479226355:10,25L Classic Rucksack,Home/Bags/Backpacks/,,99990000,
3683263977184144325:1479226355:12,25L Classic Rucksack,Home/Bags/Backpacks/,,99990000,
3683263977184144325:1479226355:14,25L Classic Rucksack,${escCatTitle},,99990000,1
3683263977184144325:1479226355:16,25L Classic Rucksack,(not set),,99990000,1
8330645122294052236:1479262124:4,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,,109990000,
8330645122294052236:1479262124:5,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,,109990000,
8330645122294052236:1479262124:7,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,,109990000,
8330645122294052236:1479262124:9,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,,109990000,
8330645122294052236:1479262124:11,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,,55990000,
8330645122294052236:1479262124:13,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,,55990000,
8330645122294052236:1479262124:16,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,,109990000,
8330645122294052236:1479262124:17,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,,55990000,
8330645122294052236:1479262124:21,Google Women's Short Sleeve Hero Tee White,Home/Apparel/Women's/Women's-T-Shirts/,,16990000,
1115665368339788115:1479239244:11,Google Women's Short Sleeve Hero V-Neck Tee Black,${escCatTitle},,13590000,
1115665368339788115:1479239244:14,Google Women's Short Sleeve V-Neck Tee Dark Grey,(not set),,13590000,1
1115665368339788115:1479239244:17,Google Lunch Bag,Home/Bags/,,11190000,
1115665368339788115:1479239244:19,Google Lunch Bag,Home/Bags/,,11190000,1
1115665368339788115:1479239244:23,Metal Earbuds with Small Zipper Case,Home/Electronics/,,8790000,
1115665368339788115:1479239244:25,Metal Earbuds with Small Zipper Case,Home/Electronics/,,8790000,1
5340016389618931920:1479255709:6,Spiral Notebook and Pen Set,Home/Office/Notebooks & Journals/,,5990000,
5340016389618931920:1479255709:7,Spiral Notebook and Pen Set,Home/Office/Notebooks & Journals/,,5990000,
5340016389618931920:1479255709:9,YouTube Leatherette Notebook Combo,Home/Office/Notebooks & Journals/,,6990000,
5340016389618931920:1479255709:12,Google Metallic Notebook Set,Home/Office/Notebooks & Journals/,,5990000,
5340016389618931920:1479255709:14,Recycled Paper Journal Set,Home/Office/Notebooks & Journals/,,3990000,
5340016389618931920:1479255709:15,Recycled Paper Journal Set,Home/Office/Notebooks & Journals/,,3990000,2
5340016389618931920:1479255709:21,Basecamp Explorer Powerbank Flashlight,Home/Electronics/Flashlights/,,22990000,
1032460027465550436:1479241370:18,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
1032460027465550436:1479241370:23,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
1032460027465550436:1479241370:27,Google Women's Short Sleeve Badge Tee Navy,Home/Apparel/Women's/Women's-T-Shirts/,,16990000,
1032460027465550436:1479241370:29,Google Women's Short Sleeve Badge Tee Navy,Home/Apparel/Women's/Women's-T-Shirts/,,16990000,2
1032460027465550436:1479241370:34,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
1032460027465550436:1479241370:35,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,4
1032460027465550436:1479241370:38,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
1032460027465550436:1479241370:40,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,1
1032460027465550436:1479241370:43,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
1032460027465550436:1479241370:45,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,3
1032460027465550436:1479241370:48,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
1032460027465550436:1479241370:50,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,2
4835082938415020542:1479231962:5,Softsided Travel Pouch Set,Home/Bags/,,10990000,
4835082938415020542:1479231962:7,Sport Bag,Home/Bags/,,4990000,
4835082938415020542:1479231962:9,Sport Bag,Home/Bags/,,4990000,5
4835082938415020542:1479231962:12,Softsided Travel Pouch Set,Home/Bags/,,10990000,
4835082938415020542:1479231962:14,Softsided Travel Pouch Set,Home/Bags/,,10990000,3
4835082938415020542:1479231962:20,Google Laptop Backpack,Home/Bags/,,99990000,
4835082938415020542:1479231962:22,Google Laptop Backpack,Home/Bags/,,99990000,1
4835082938415020542:1479231962:25,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/,,16990000,
4835082938415020542:1479231962:27,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/,,16990000,1
4835082938415020542:1479231962:37,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
4835082938415020542:1479231962:38,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,1
4835082938415020542:1479231962:47,23 oz Wide Mouth Sport Bottle,Home/Drinkware/,,10990000,
4835082938415020542:1479231962:51,Four Color Retractable Pen,Home/Office/Writing Instruments/,,2990000,
4835082938415020542:1479231962:53,Four Color Retractable Pen,Home/Office/Writing Instruments/,,2990000,10
4835082938415020542:1479231962:59,Rocket Flashlight,Home/Electronics/,,4990000,
4835082938415020542:1479231962:61,Rocket Flashlight,Home/Electronics/,,4990000,5
6664733704830724714:1472840307:5,26 oz Double Wall Insulated Bottle,Home/Drinkware/,,24990000,
6664733704830724714:1472840307:7,26 oz Double Wall Insulated Bottle,Home/Drinkware/,,24990000,2
4972598071143292913:1472827870:4,Electronics Accessory Pouch,Home/Electronics/,,4990000,
4972598071143292913:1472827870:5,Compact Selfie Stick,Home/Electronics/,,8990000,
4972598071143292913:1472827870:11,Android Men's 3/4 Sleeve Raglan Henley Black,Home/Shop by Brand/Android/,,24990000,
4972598071143292913:1472827870:16,Android Stretch Fit Hat,${escCatTitle},,21990000,
066582292809764369:1472856774:7,Google Laptop and Cell Phone Stickers,Home/Shop by Brand/Google/,,1990000,
066582292809764369:1472856774:9,Google Laptop and Cell Phone Stickers,Home/Shop by Brand/Google/,,1990000,
066582292809764369:1472856774:11,Google Laptop and Cell Phone Stickers,Home/Shop by Brand/Google/,,1990000,
066582292809764369:1472856774:13,Google Laptop and Cell Phone Stickers,Home/Shop by Brand/Google/,,1990000,
066582292809764369:1472856774:15,Google Laptop and Cell Phone Stickers,${escCatTitle},,1990000,1
0406818572981605704:1472825865:11,Google Rucksack,Home/Bags/,,69990000,
0406818572981605704:1472825865:13,Google Rucksack,Home/Bags/,,69990000,
0406818572981605704:1472825865:18,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
0406818572981605704:1472825865:20,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
8011495329489796521:1472849639:20,Google Collapsible Pet Bowl,Home/Shop by Brand/Google/,,4990000,
8011495329489796521:1472849639:22,Google Collapsible Pet Bowl,Home/Shop by Brand/Google/,,4990000,
0018131669611141208:1472819488:3,Reusable Shopping Bag,Home/Bags/,,3500000,
0018131669611141208:1472819488:5,Reusable Shopping Bag,Home/Bags/,,3500000,1
0018131669611141208:1472819488:8,Google 17oz Stainless Steel Sport Bottle,Home/Shop by Brand/Google/,,18990000,
0018131669611141208:1472819488:10,Google 17oz Stainless Steel Sport Bottle,Home/Shop by Brand/Google/,,18990000,1
0018131669611141208:1472819488:28,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
5052644164933679965:1472850144:7,Google Rucksack,Home/Bags/,,69990000,
5052644164933679965:1472850144:9,Google Rucksack,Home/Bags/,,69990000,
5052644164933679965:1472850144:11,Google Rucksack,Home/Bags/,,69990000,
5052644164933679965:1472850144:15,8 pc Android Sticker Sheet,Home/Lifestyle/,,1990000,
5052644164933679965:1472850144:17,8 pc Android Sticker Sheet,Home/Lifestyle/,,1990000,
5052644164933679965:1472850144:21,Google Laptop and Cell Phone Stickers,Home/Lifestyle/,,1990000,
5052644164933679965:1472850144:23,Google Laptop and Cell Phone Stickers,Home/Lifestyle/,,1990000,
5052644164933679965:1472850144:26,Android Sticker Sheet Ultra Removable,Home/Lifestyle/,,2990000,
5052644164933679965:1472850144:28,Android Sticker Sheet Ultra Removable,Home/Lifestyle/,,2990000,
5052644164933679965:1472850144:31,Keyboard DOT Sticker,Home/Office/,,1500000,
6832988697508295111:1472845462:5,Google Rucksack,Home/Bags/,,55990000,
6832988697508295111:1472845462:10,Google Laptop and Cell Phone Stickers,Home/Lifestyle/,,1590000,
6832988697508295111:1472845462:12,Google Laptop and Cell Phone Stickers,Home/Lifestyle/,,1590000,1
6832988697508295111:1472845462:16,Badge Holder,Home/Office/,,1590000,
6832988697508295111:1472845462:18,Badge Holder,Home/Office/,,1590000,1
6832988697508295111:1472845462:24,Google 17oz Stainless Steel Sport Bottle,Home/Drinkware/,,15190000,
6832988697508295111:1472845462:26,Google 17oz Stainless Steel Sport Bottle,Home/Drinkware/,,15190000,
6832988697508295111:1472845462:28,Google 17oz Stainless Steel Sport Bottle,Home/Drinkware/,,15190000,
6832988697508295111:1472845462:31,Insulated Bottle,Home/Drinkware/,,17590000,
6832988697508295111:1472845462:33,Insulated Bottle,Home/Drinkware/,,17590000,
6832988697508295111:1472845462:35,Insulated Bottle,${escCatTitle},,17590000,1
1856749147915772585:1472824904:4,20 oz Stainless Steel Insulated Tumbler,Home/Drinkware/,,24990000,
1856749147915772585:1472824904:5,20 oz Stainless Steel Insulated Tumbler,Home/Drinkware/,,24990000,10
1856749147915772585:1472824904:9,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
1856749147915772585:1472824904:10,Google Men's Vintage Badge Tee Green,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
1856749147915772585:1472824904:12,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,1
1856749147915772585:1472824904:15,Recycled Mouse Pad,Home/Electronics/,,1500000,
1856749147915772585:1472824904:17,Recycled Mouse Pad,Home/Electronics/,,1500000,10
1856749147915772585:1472824904:25,20 oz Stainless Steel Insulated Tumbler,(not set),,19990000,10
1856749147915772585:1472824904:27,Google Men's 100% Cotton Short Sleeve Hero Tee White,(not set),,13590000,1
1856749147915772585:1472824904:29,Recycled Mouse Pad,(not set),,1200000,10
1856749147915772585:1472824904:32,Gift Card - $25.00,Home/Gift Cards/,,25000000,
1856749147915772585:1472824904:34,Gift Card - $25.00,Home/Gift Cards/,,25000000,1
1856749147915772585:1472824904:35,Gift Card - $25.00,Home/Gift Cards/,,25000000,1
1086956437423853865:1472825129:8,Google Rucksack,Home/Bags/,,69990000,
1086956437423853865:1472825129:10,Google Rucksack,Home/Bags/,,69990000,
1086956437423853865:1472825129:12,Google Rucksack,Home/Bags/,,69990000,
1086956437423853865:1472825129:14,Google Laptop Backpack,Home/Bags/,,99990000,
1086956437423853865:1472825129:16,Google Laptop Backpack,Home/Bags/,,99990000,
1086956437423853865:1472825129:18,Google Laptop Backpack,Home/Bags/,,99990000,
1086956437423853865:1472825129:20,Google Laptop Backpack,Home/Bags/,,99990000,
1086956437423853865:1472825129:22,Waterproof Backpack,Home/Bags/,,99990000,
1086956437423853865:1472825129:24,Google Alpine Style Backpack,Home/Bags/,,99990000,
1086956437423853865:1472825129:26,Google Alpine Style Backpack,Home/Bags/,,99990000,
1086956437423853865:1472825129:28,Google Alpine Style Backpack,Home/Bags/,,99990000,
1086956437423853865:1472825129:30,Google Alpine Style Backpack,Home/Bags/,,99990000,
1086956437423853865:1472825129:32,Google Alpine Style Backpack,Home/Bags/,,99990000,
8168379349218062444:1472848523:2,Colored Pencil Set,Home/Office/,,2990000,
8168379349218062444:1472848523:4,Google Metallic Notebook Set,Home/Office/,,5990000,
2505528358394368438:1472876054:5,Google Women's Short Sleeve Shirt Dark Grey,Home/Apparel/Women's/Women's-T-Shirts/,,18990000,
8441273445926517421:1472825238:6,20 oz Stainless Steel Insulated Tumbler,Home/Drinkware/,,24990000,
4689114653610449591:1472845876:2,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
4689114653610449591:1472845876:5,Google Men's Short Sleeve Performance Badge Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,,21990000,
4689114653610449591:1472845876:7,Google Men's Short Sleeve Performance Badge Tee Pewter,Home/Apparel/Men's/Men's-T-Shirts/,,21990000,
7208023246256043090:1472837746:7,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
7208023246256043090:1472837746:8,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
3083609601584075244:1472837252:6,20 oz Stainless Steel Insulated Tumbler,Home/Drinkware/,,24990000,
3083609601584075244:1472837252:8,Google 22 oz Water Bottle,Home/Drinkware/,,2990000,
9139983845922674728:1472825000:3,Google Twill Cap,Home/Apparel/,,10990000,
9139983845922674728:1472825000:5,Google Twill Cap,Home/Apparel/,,10990000,
9139983845922674728:1472825000:7,YouTube Twill Cap,Home/Apparel/,,10990000,
9139983845922674728:1472825000:9,YouTube Twill Cap,Home/Apparel/,,10990000,
9139983845922674728:1472825000:11,YouTube Twill Cap,Home/Apparel/,,10990000,
9195858724721105143:1472822584:5,Google Toddler Short Sleeve Tee White,Home/Apparel/Kid's/Kid's-Toddler/,,16990000,
9195858724721105143:1472822584:6,Google Toddler Short Sleeve Tee White,Home/Apparel/Kid's/Kid's-Toddler/,,16990000,1
9195858724721105143:1472822584:12,YouTube Twill Cap,Home/Shop by Brand/YouTube/,,8790000,
188186574323845046:1472885725:8,Yoga Mat,Home/Lifestyle/,,22990000,
188186574323845046:1472885725:10,Yoga Mat,Home/Lifestyle/,,22990000,
188186574323845046:1472885725:12,Yoga Mat,Home/Lifestyle/,,22990000,
4201041452627854297:1472809020:3,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
4201041452627854297:1472809020:5,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
4201041452627854297:1472809020:11,Reusable Shopping Bag,Home/Bags/,,3500000,
4201041452627854297:1472809020:12,Reusable Shopping Bag,Home/Bags/,,3500000,
8941058867665514423:1472851243:5,Waterproof Backpack,Home/Bags/,,99990000,
8941058867665514423:1472851243:6,Waterproof Backpack,Home/Bags/,,99990000,
8941058867665514423:1472851243:9,Google Men's Weatherblock Shell Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,,92990000,
8941058867665514423:1472851243:11,Google Men's Weatherblock Shell Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,,92990000,
4318990462657221007:1472864291:8,Google Rucksack,Home/Bags/,,69990000,
4318990462657221007:1472864291:10,Google Rucksack,Home/Bags/,,69990000,
4318990462657221007:1472864291:12,Waterproof Backpack,Home/Bags/,,99990000,
4318990462657221007:1472864291:14,Google Laptop Backpack,Home/Bags/,,99990000,
4318990462657221007:1472864291:16,Google Laptop Backpack,Home/Bags/,,99990000,
7267318019528505173:1472836270:8,Google Rucksack,Home/Bags/,,69990000,
7267318019528505173:1472836270:10,Google Rucksack,Home/Bags/,,69990000,
7267318019528505173:1472836270:12,Google Rucksack,Home/Bags/,,69990000,
7267318019528505173:1472836270:15,Google Alpine Style Backpack,Home/Bags/,,99990000,
7267318019528505173:1472836270:17,Google Alpine Style Backpack,Home/Bags/,,99990000,
6664733704830724714:1472853995:4,26 oz Double Wall Insulated Bottle,Home/Drinkware/,,24990000,
6664733704830724714:1472853995:6,26 oz Double Wall Insulated Bottle,Home/Drinkware/,,24990000,2
6664733704830724714:1472853995:21,26 oz Double Wall Insulated Bottle,(not set),40980000,19990000,2
3793520581916349134:1472840119:6,Waterproof Backpack,Home/Bags/,,99990000,
3793520581916349134:1472840119:8,Google Laptop Backpack,Home/Bags/,,99990000,
3793520581916349134:1472840119:10,Google Tote Bag,Home/Bags/,,9990000,
3793520581916349134:1472840119:18,Keyboard DOT Sticker,Home/Office/,,1500000,
3200375896650238215:1471125434:4,Google Long Sleeve Raglan Badge Henley Ocean Blue,Home/Apparel/Men's/Men's-T-Shirts/,,24990000,
3200375896650238215:1471125434:6,Android Men's 3/4 Sleeve Raglan Henley Black,Home/Apparel/Men's/Men's-T-Shirts/,,24990000,
3200375896650238215:1471125434:12,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,,18990000,
3200375896650238215:1471125434:15,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,,18990000,
3200375896650238215:1471125434:16,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,,18990000,
3200375896650238215:1471125434:19,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,,18990000,
3200375896650238215:1471125434:21,Google Laptop Backpack,Home/Limited Supply/Bags/,,99990000,
3200375896650238215:1471125434:23,Google Laptop Backpack,Home/Limited Supply/Bags/,,99990000,
1170625780801709507:1471124898:6,Electronics Accessory Pouch,${escCatTitle},,4990000,1
1170625780801709507:1471124898:10,Electronics Accessory Pouch,(not set),,4990000,1
1170625780801709507:1471124898:13,Google Power Bank,Home/Electronics/,,16990000,
1170625780801709507:1471124898:15,Basecamp Explorer Powerbank Flashlight,Home/Electronics/,,22990000,
1170625780801709507:1471124898:17,Basecamp Explorer Powerbank Flashlight,Home/Electronics/,,22990000,
1170625780801709507:1471124898:19,Basecamp Explorer Powerbank Flashlight,Home/Electronics/,,22990000,
1170625780801709507:1471124898:28,Windup Android,Home/Lifestyle/,,3990000,
3082305090947956494:1471131476:5,Google Laptop and Cell Phone Stickers,Home/Office/,,1990000,
3082305090947956494:1471131476:6,Google Laptop and Cell Phone Stickers,Home/Office/,,1990000,1
3082305090947956494:1471131476:11,Waterproof Backpack,Home/Shop by Brand/Google/,,99990000,
3082305090947956494:1471131476:13,Waterproof Backpack,Home/Shop by Brand/Google/,,99990000,
3082305090947956494:1471131476:16,Waterproof Backpack,Home/Shop by Brand/Google/,,99990000,
3082305090947956494:1471131476:18,Waterproof Backpack,Home/Shop by Brand/Google/,,99990000,1
3082305090947956494:1471131476:25,Google Men's Softshell Jacket Black/Grey,Home/Apparel/Men's/Men's-Outerwear/,,98990000,
3082305090947956494:1471131476:27,Google Men's Softshell Jacket Black/Grey,Home/Apparel/Men's/Men's-Outerwear/,,98990000,
3082305090947956494:1471131476:30,Google Men's Softshell Jacket Black/Grey,Home/Apparel/Men's/Men's-Outerwear/,,98990000,
3082305090947956494:1471131476:32,Google Men's Softshell Jacket Black/Grey,Home/Apparel/Men's/Men's-Outerwear/,,98990000,1
3082305090947956494:1471131476:33,Google Men's Softshell Jacket Black/Grey,Home/Apparel/Men's/Men's-Outerwear/,,98990000,1
3430477104062531238:1471102699:4,Metal Earbuds with Small Zipper Case,Home/Electronics/,,10990000,
3430477104062531238:1471102699:5,Metal Earbuds with Small Zipper Case,Home/Electronics/,,10990000,
3430477104062531238:1471102699:7,Metal Earbuds with Small Zipper Case,${escCatTitle},,10990000,1
3430477104062531238:1471102699:13,Micro Wireless Earbuds,Home/Electronics/,,39990000,
3430477104062531238:1471102699:14,Micro Wireless Earbuds,Home/Electronics/,,39990000,
3430477104062531238:1471102699:16,Micro Wireless Earbuds,${escCatTitle},,39990000,1
3430477104062531238:1471102699:33,Metal Earbuds with Small Zipper Case,(not set),33470000,10990000,3
3430477104062531238:1471102699:33,Micro Wireless Earbuds,(not set),40490000,39990000,1
5835227838529252567:1471121069:4,24 oz YouTube Sergeant Stripe Bottle,${escCatTitle},,7990000,
5835227838529252567:1471121069:6,22 oz YouTube Bottle Infuser,${escCatTitle},,4990000,
5835227838529252567:1471121069:8,22 oz YouTube Bottle Infuser,${escCatTitle},,4990000,
5835227838529252567:1471121069:10,22 oz YouTube Bottle Infuser,${escCatTitle},,4990000,
5835227838529252567:1471121069:12,22 oz YouTube Bottle Infuser,${escCatTitle},,4990000,1
5835227838529252567:1471121069:14,22 oz YouTube Bottle Infuser,(not set),,4990000,1
5835227838529252567:1471121069:18,24 oz YouTube Sergeant Stripe Bottle,${escCatTitle},,7990000,
5835227838529252567:1471121069:20,24 oz YouTube Sergeant Stripe Bottle,${escCatTitle},,7990000,1
5835227838529252567:1471121069:24,24 oz YouTube Sergeant Stripe Bottle,(not set),,7990000,1
5835227838529252567:1471121069:27,24 oz YouTube Sergeant Stripe Bottle,${escCatTitle},,7990000,
5835227838529252567:1471121069:30,24 oz YouTube Sergeant Stripe Bottle,${escCatTitle},,7990000,
5835227838529252567:1471121069:32,24 oz YouTube Sergeant Stripe Bottle,${escCatTitle},,7990000,1
5835227838529252567:1471121069:40,22 oz YouTube Bottle Infuser,${escCatTitle},,4990000,
5835227838529252567:1471121069:42,22 oz YouTube Bottle Infuser,${escCatTitle},,4990000,
2005406430209202726:1471142316:5,Google Long Sleeve Raglan Badge Henley Ocean Blue,Home/Apparel/Men's/Men's-T-Shirts/,,24990000,
2005406430209202726:1471142316:6,Google Long Sleeve Raglan Badge Henley Ocean Blue,Home/Apparel/Men's/Men's-T-Shirts/,,24990000,1
2005406430209202726:1471142316:12,Keyboard DOT Sticker,Home/Electronics/,,1500000,
2005406430209202726:1471142316:14,Keyboard DOT Sticker,Home/Electronics/,,1500000,1
2005406430209202726:1471142316:18,Google Laptop and Cell Phone Stickers,Home/Lifestyle/,,1990000,
2005406430209202726:1471142316:20,Google Laptop and Cell Phone Stickers,Home/Lifestyle/,,1990000,1
2005406430209202726:1471142316:23,1 oz Hand Sanitizer,Home/Lifestyle/,,1990000,
2005406430209202726:1471142316:25,1 oz Hand Sanitizer,Home/Lifestyle/,,1990000,1
2005406430209202726:1471142316:39,Google Long Sleeve Raglan Badge Henley Ocean Blue,Home/Apparel/Men's/Men's-T-Shirts/,,24990000,
2242360300500476735:1471145406:3,YouTube Custom Decals,Home/Accessories/Stickers/,,1990000,
3168872845566863852:1471136874:4,YouTube Men's Short Sleeve Hero Tee Black,${escCatTitle},,16990000,
7953473335905328341:1471118672:4,Google 3/4 Sleeve Raglan Badge Henley Black,Home/Apparel/Men's/Men's-T-Shirts/,,24990000,
0665985396190909035:1471124376:3,Metal Earbuds with Small Zipper Case,Home/Electronics/,,10990000,
0665985396190909035:1471124376:5,Metal Earbuds with Small Zipper Case,Home/Electronics/,,10990000,1
2995300513853092415:1471075063:3,Google Laptop Backpack,Home/Limited Supply/Bags/,,99990000,
2995300513853092415:1471075063:5,Google Laptop Backpack,Home/Limited Supply/Bags/,,99990000,
7467135250925662231:1471143115:5,Google 3/4 Sleeve Raglan Badge Henley Black,Home/Apparel/,,24990000,
816297193456103741:1471129700:8,Google Power Bank,Home/Electronics/,,16990000,
3691642183240053987:1471149808:5,YouTube Men's Short Sleeve Hero Tee Black,Home/Brands/YouTube/,,16990000,
